,Genetics_Records
1597,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2882&GenusName=Notropis&SpeciesName=oxyrhynchus
1598,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2888&GenusName=Notropis&SpeciesName=potteri
1599,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=60222&GenusName=Notropis&SpeciesName=rafinesquei
1600,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2893&GenusName=Notropis&SpeciesName=rubellus
1601,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2895&GenusName=Notropis&SpeciesName=sabinae
1602,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2899&GenusName=Notropis&SpeciesName=shumardi
1603,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2904&GenusName=Notropis&SpeciesName=stilbius
1604,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2905&GenusName=Notropis&SpeciesName=stramineus
1605,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2907&GenusName=Notropis&SpeciesName=texanus
1606,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2913&GenusName=Notropis&SpeciesName=volucellus
1607,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3026&GenusName=Noturus&SpeciesName=albater
1608,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3028&GenusName=Noturus&SpeciesName=elegans
1609,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3029&GenusName=Noturus&SpeciesName=eleutherus
1610,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3030&GenusName=Noturus&SpeciesName=exilis
1611,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3031&GenusName=Noturus&SpeciesName=flavater
1612,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3032&GenusName=Noturus&SpeciesName=flavipinnis
1613,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3033&GenusName=Noturus&SpeciesName=flavus
1614,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3034&GenusName=Noturus&SpeciesName=funebris
1615,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3036&GenusName=Noturus&SpeciesName=gilberti
1616,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3037&GenusName=Noturus&SpeciesName=gyrinus
1617,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3038&GenusName=Noturus&SpeciesName=hildebrandi
1618,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3039&GenusName=Noturus&SpeciesName=insignis
1619,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3040&GenusName=Noturus&SpeciesName=lachneri
1620,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3041&GenusName=Noturus&SpeciesName=leptacanthus
1621,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3042&GenusName=Noturus&SpeciesName=miurus
1622,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3043&GenusName=Noturus&SpeciesName=munitus
1623,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3044&GenusName=Noturus&SpeciesName=nocturnus
1624,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3045&GenusName=Noturus&SpeciesName=phaeus
1625,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3048&GenusName=Noturus&SpeciesName=stigmosus
1626,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3049&GenusName=Noturus&SpeciesName=taylori
1627,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2706&GenusName=Novumbra&SpeciesName=hubbsi
1628,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4596&GenusName=Nuchequula&SpeciesName=nuchalis
1629,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=850&GenusName=Oblada&SpeciesName=melanura
1630,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25599&GenusName=Ochetobius&SpeciesName=elongatus
1631,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23975&GenusName=Ocynectes&SpeciesName=maschalis
1632,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=188&GenusName=Ocyurus&SpeciesName=chrysurus
1633,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13545&GenusName=Odontamblyopus&SpeciesName=rubicundus
1634,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4678&GenusName=Odontesthes&SpeciesName=bonariensis
1635,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15879&GenusName=Odontobutis&SpeciesName=obscura
1636,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1311&GenusName=Odonus&SpeciesName=niger
1637,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16324&GenusName=Oedalechilus&SpeciesName=labeo
1638,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3092&GenusName=Ogcocephalus&SpeciesName=nasutus
1639,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22778&GenusName=Okamejei&SpeciesName=meerdervoortii
1640,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4128&GenusName=Oligocottus&SpeciesName=maculosus
1641,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4131&GenusName=Oligocottus&SpeciesName=snyderi
1642,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12857&GenusName=Oligosarcus&SpeciesName=hepsetus
1643,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23429&GenusName=Oligosarcus&SpeciesName=jenynsii
1644,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=57115&GenusName=Oligosarcus&SpeciesName=macrolepis
1645,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=52617&GenusName=Oligosarcus&SpeciesName=pintoi
1646,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4763&GenusName=Oliotius&SpeciesName=oligolepis
1647,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23726&GenusName=Omobranchus&SpeciesName=elegans
1648,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7566&GenusName=Omobranchus&SpeciesName=punctatus
1649,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6535&GenusName=Ompok&SpeciesName=bimaculatus
1650,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13327&GenusName=Ompok&SpeciesName=pabda
1651,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13330&GenusName=Ompok&SpeciesName=pabo
1652,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2686&GenusName=Oncorhynchus&SpeciesName=aguabonita
1653,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2687&GenusName=Oncorhynchus&SpeciesName=apache
1654,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2688&GenusName=Oncorhynchus&SpeciesName=clarkii
1655,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2689&GenusName=Oncorhynchus&SpeciesName=gilae
1656,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=240&GenusName=Oncorhynchus&SpeciesName=gorbuscha
1657,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=241&GenusName=Oncorhynchus&SpeciesName=keta
1658,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=245&GenusName=Oncorhynchus&SpeciesName=kisutch
1659,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=242&GenusName=Oncorhynchus&SpeciesName=masou
1660,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=239&GenusName=Oncorhynchus&SpeciesName=mykiss
1661,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=243&GenusName=Oncorhynchus&SpeciesName=nerka
1662,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4731&GenusName=Oncorhynchus&SpeciesName=rhodurus
1663,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=244&GenusName=Oncorhynchus&SpeciesName=tshawytscha
1664,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8133&GenusName=Onigocia&SpeciesName=macrolepis
1665,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8130&GenusName=Onigocia&SpeciesName=spinosa
1666,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=56337&GenusName=Ophidion&SpeciesName=josephi
1667,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3115&GenusName=Ophidion&SpeciesName=scrippsae
1668,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10023&GenusName=Ophiocara&SpeciesName=porocephala
1669,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22496&GenusName=Ophisternon&SpeciesName=bengalense
1670,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12980&GenusName=Ophisurus&SpeciesName=macrorhynchos
1671,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1745&GenusName=Ophisurus&SpeciesName=serpens
1672,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6532&GenusName=Oplegnathus&SpeciesName=fasciatus
1673,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3067&GenusName=Opsanus&SpeciesName=beta
1674,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3069&GenusName=Opsanus&SpeciesName=tau
1675,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=27264&GenusName=Opsariichthys&SpeciesName=bidens
1676,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22928&GenusName=Opsariichthys&SpeciesName=uncirostris
1677,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13227&GenusName=Opsarius&SpeciesName=tileo
1678,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2855&GenusName=Opsopoeodus&SpeciesName=emiliae
1679,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1399&GenusName=Oreochromis&SpeciesName=andersonii
1680,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1387&GenusName=Oreochromis&SpeciesName=aureus
1681,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1413&GenusName=Oreochromis&SpeciesName=leucostictus
1682,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1396&GenusName=Oreochromis&SpeciesName=macrochir
1683,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3&GenusName=Oreochromis&SpeciesName=mossambicus
1684,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2&GenusName=Oreochromis&SpeciesName=niloticus
1685,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2029&GenusName=Oreochromis&SpeciesName=placidus
1686,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1416&GenusName=Oreochromis&SpeciesName=spilurus
1687,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1420&GenusName=Oreochromis&SpeciesName=urolepis
1688,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47818&GenusName=Oreoleuciscus&SpeciesName=potanini
1689,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49596&GenusName=Orestias&SpeciesName=agassizii
1690,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49618&GenusName=Orestias&SpeciesName=luteus
1691,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2920&GenusName=Orthodon&SpeciesName=microlepidotus
1692,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5&GenusName=Orthopristis&SpeciesName=chrysoptera
1693,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1145&GenusName=Orthopristis&SpeciesName=ruber
1694,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12252&GenusName=Oryzias&SpeciesName=celebensis
1695,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49577&GenusName=Oryzias&SpeciesName=curvinotus
1696,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=50265&GenusName=Oryzias&SpeciesName=dancena
1697,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=50272&GenusName=Oryzias&SpeciesName=hubbsi
1698,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12254&GenusName=Oryzias&SpeciesName=javanicus
1699,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4669&GenusName=Oryzias&SpeciesName=latipes
1700,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5162&GenusName=Oryzias&SpeciesName=luzonensis
1701,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26794&GenusName=Oryzias&SpeciesName=mekongensis
1702,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26983&GenusName=Oryzias&SpeciesName=minutillus
1703,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1334&GenusName=Osmerus&SpeciesName=eperlanus
1704,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=253&GenusName=Osmerus&SpeciesName=mordax
1705,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=498&GenusName=Osphronemus&SpeciesName=goramy
1706,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13187&GenusName=Osteobrama&SpeciesName=cotio
1707,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=277&GenusName=Osteochilus&SpeciesName=vittatus
1708,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=17448&GenusName=Osteochilus&SpeciesName=waandersii
1709,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6234&GenusName=Osteoglossum&SpeciesName=bicirrhosum
1710,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8117&GenusName=Osteoglossum&SpeciesName=ferreirai
1711,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8587&GenusName=Ostorhinchus&SpeciesName=doederleini
1712,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6524&GenusName=Ostorhinchus&SpeciesName=endekataenia
1713,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8589&GenusName=Ostorhinchus&SpeciesName=moluccensis
1714,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8590&GenusName=Ostorhinchus&SpeciesName=notatus
1715,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9241&GenusName=Ostorhinchus&SpeciesName=semilineatus
1716,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6555&GenusName=Ostracion&SpeciesName=cubicus
1717,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12825&GenusName=Ostracion&SpeciesName=immaculatus
1718,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11332&GenusName=Otocinclus&SpeciesName=affinis
1719,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13675&GenusName=Otolithes&SpeciesName=cuvieri
1720,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12056&GenusName=Otolithoides&SpeciesName=pama
1721,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5596&GenusName=Oxycheilinus&SpeciesName=bimaculatus
1722,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12108&GenusName=Oxydoras&SpeciesName=niger
1723,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5376&GenusName=Oxyeleotris&SpeciesName=marmorata
1724,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6559&GenusName=Oxymonacanthus&SpeciesName=longirostris
1725,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=718&GenusName=Oxynotus&SpeciesName=centrina
1726,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26627&GenusName=Pachychilon&SpeciesName=pictum
1727,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9878&GenusName=Pachypanchax&SpeciesName=playfairii
1728,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5494&GenusName=Pachypterus&SpeciesName=atherinoides
1729,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14249&GenusName=Padogobius&SpeciesName=bonelli
1730,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=889&GenusName=Pagellus&SpeciesName=acarne
1731,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=893&GenusName=Pagellus&SpeciesName=erythrinus
1732,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7114&GenusName=Pagetopsis&SpeciesName=macropterus
1733,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7115&GenusName=Pagetopsis&SpeciesName=maculatus
1734,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7049&GenusName=Pagothenia&SpeciesName=borchgrevinki
1735,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6426&GenusName=Pagrus&SpeciesName=auratus
1736,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5066&GenusName=Pagrus&SpeciesName=auriga
1737,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4540&GenusName=Pagrus&SpeciesName=caeruleostictus
1738,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=445&GenusName=Pagrus&SpeciesName=major
1739,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1756&GenusName=Pagrus&SpeciesName=pagrus
1740,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6192&GenusName=Pangasianodon&SpeciesName=gigas
1741,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14154&GenusName=Pangasianodon&SpeciesName=hypophthalmus
1742,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12000&GenusName=Pangasius&SpeciesName=larnaudii
1743,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=292&GenusName=Pangasius&SpeciesName=pangasius
1744,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12276&GenusName=Pangio&SpeciesName=kuhlii
1745,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2075&GenusName=Pantodon&SpeciesName=buchholzi
1746,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25179&GenusName=Pao&SpeciesName=palembangensis
1747,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5063&GenusName=Papyrocranus&SpeciesName=afer
1748,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48&GenusName=Parablennius&SpeciesName=gattorugine
1749,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16326&GenusName=Parablennius&SpeciesName=incognitus
1750,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16962&GenusName=Parablennius&SpeciesName=pilicornis
1751,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1700&GenusName=Parablennius&SpeciesName=sanguinolentus
1752,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1702&GenusName=Parablennius&SpeciesName=tentacularis
1753,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23573&GenusName=Parablennius&SpeciesName=yatabei
1754,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12244&GenusName=Parabotia&SpeciesName=curtus
1755,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=282&GenusName=Parabramis&SpeciesName=pekinensis
1756,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54127&GenusName=Paracanthobrama&SpeciesName=guichenoti
1757,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4590&GenusName=Paracentropogon&SpeciesName=rubripinnis
1758,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7103&GenusName=Parachaenichthys&SpeciesName=georgianus
1759,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5467&GenusName=Parachanna&SpeciesName=obscura
1760,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8195&GenusName=Paracheirodon&SpeciesName=axelrodi
1761,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10691&GenusName=Paracheirodon&SpeciesName=innesi
1762,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12394&GenusName=Paracheirodon&SpeciesName=simulans
1763,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4477&GenusName=Parachondrostoma&SpeciesName=toxostoma
1764,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6413&GenusName=Parachromis&SpeciesName=dovii
1765,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7325&GenusName=Parachromis&SpeciesName=friedrichsthalii
1766,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4684&GenusName=Parachromis&SpeciesName=managuensis
1767,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48036&GenusName=Paracottus&SpeciesName=knerii
1768,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14287&GenusName=Paragalaxias&SpeciesName=dissimilis
1769,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14288&GenusName=Paragalaxias&SpeciesName=eleotroides
1770,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14289&GenusName=Paragalaxias&SpeciesName=julianus
1771,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10436&GenusName=Paragalaxias&SpeciesName=mesotes
1772,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9182&GenusName=Parahucho&SpeciesName=perryi
1773,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5372&GenusName=Parajulis&SpeciesName=poecilepterus
1774,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3337&GenusName=Paralabrax&SpeciesName=nebulifer
